DTTM,TS,9999,1111,5555
1996-10-11,10/11/1996,49.6706345947237,0.235739745,0.310323485
1996-10-12,10/12/1996,45.99780344687107,0.23275247,0.299650615
1996-10-13,10/13/1996,47.102869380955696,0.24397339499999998,0.297324445
1996-10-14,10/14/1996,50.54236349025631,0.22278069999999997,0.283193005
1996-10-15,10/15/1996,40.44781256487057,0.21368426,0.27417361
1996-10-16,10/16/1996,46.38607341388996,0.21569027999999998,0.28194613
1996-10-17,10/17/1996,50.13707525352664,0.21074458000000001,0.287650595
1996-10-18,10/18/1996,562.4531147520906,0.5156488850000001,0.98432255
1996-10-19,10/19/1996,464.0621691323,0.27270339,0.474516165
1996-10-20,10/20/1996,187.50054858816893,0.2578678099999999,0.4491624699999999
