,TS,9999,1111,5555
2005-04-04,04/04/2005,5438.438542135105,19.42362,23.35857
2005-04-05,04/05/2005,4301.666011527647,17.50301,21.86477
2005-04-06,04/06/2005,3700.136837301484,15.941670000000002,20.61665
2005-04-07,04/07/2005,6559.922155163409,24.059929999999998,33.78049
2005-04-08,04/08/2005,11538.4580754239,37.90338,48.27049
2005-04-09,04/09/2005,8122.503457368318,26.18518,32.38827
2005-04-10,04/10/2005,5998.492548370963,23.1049,29.415740000000003
2005-04-11,04/11/2005,5148.695382657254,20.589029999999998,27.1166
2005-04-12,04/12/2005,4416.910609389795,18.469929999999998,25.17278
2005-04-13,04/13/2005,3808.4846751537175,16.70381,23.52071
2005-04-14,04/14/2005,3279.8164257288263,15.17981,22.03971
2005-04-15,04/15/2005,2839.324098545625,13.974520000000002,20.81144
2005-04-16,04/16/2005,2475.1290199473387,12.98297,19.77235
2005-04-17,04/17/2005,2160.561819074312,12.051210000000001,18.79873
2005-04-18,04/18/2005,1882.8457713804914,11.2484,17.94434
2005-04-19,04/19/2005,1651.968129555881,10.6318,17.20782
2005-04-20,04/20/2005,1459.5405176400545,10.10926,16.55624
2005-04-21,04/21/2005,1305.033503445577,9.616954,15.94455
2005-04-22,04/22/2005,1157.1182419013733,9.190491,15.38574
2005-04-23,04/23/2005,1069.1370086711445,8.888478,14.964179999999999
2005-04-24,04/24/2005,981.6536555073077,8.566233,14.5435
2005-04-25,04/25/2005,875.20123725112,8.233978,14.06737
2005-04-26,04/26/2005,783.2102494317653,7.937948,13.64005
2005-04-27,04/27/2005,707.352317855785,7.688725999999999,13.26764
2005-04-28,04/28/2005,652.7979856677649,7.428988,12.87482
2005-04-29,04/29/2005,595.7886650309828,7.178522,12.49301
2005-04-30,04/30/2005,546.9748029927443,6.951933,12.14514
2005-05-01,05/01/2005,520.6603242109862,6.738557000000001,11.81022
2005-05-02,05/02/2005,481.15255169209547,6.536412,11.48192
2005-05-03,05/03/2005,454.8417309820826,6.354238,11.18374
2005-05-04,05/04/2005,482.62204994568964,6.427554,11.54761
2005-05-05,05/05/2005,1934.1308784637704,7.431853,13.2756
2005-05-06,05/06/2005,1634.876740799697,7.10935,12.52351
2005-05-07,05/07/2005,1394.019153762972,7.177142,13.52927
2005-05-08,05/08/2005,8209.552715974787,11.11453,22.167920000000002
2005-05-09,05/09/2005,9256.170776636203,11.21102,23.25544
2005-05-10,05/10/2005,5080.298739201876,9.520959,18.14544
2005-05-11,05/11/2005,4011.9225280476753,8.961241000000001,17.08501
2005-05-12,05/12/2005,3425.219331562295,8.507565,16.18001
2005-05-13,05/13/2005,2942.491857905749,8.108749000000001,15.402660000000001
2005-05-14,05/14/2005,2530.759883223997,7.734838000000001,14.69055
2005-05-15,05/15/2005,2181.3606580994697,7.421730999999999,14.109179999999999
2005-05-16,05/16/2005,1891.5768723528631,7.095228,13.551879999999999
2005-05-17,05/17/2005,1798.138243587091,8.303514999999999,17.95319
2005-05-18,05/18/2005,28896.637919852314,39.7117,62.749030000000005
2005-05-19,05/19/2005,9345.170758761891,18.404889999999998,25.27195
2005-05-20,05/20/2005,6990.634588526781,16.21736,22.01626
2005-05-21,05/21/2005,5937.1066000299825,14.57642,20.405279999999998
2005-05-22,05/22/2005,5040.584224954339,13.1565,19.01408
2005-05-23,05/23/2005,4262.171405089538,11.8905,17.808870000000002
2005-05-24,05/24/2005,3620.4261161042873,10.890260000000001,16.781129999999997
2005-05-25,05/25/2005,3096.462065236393,10.09463,15.904770000000001
2005-05-26,05/26/2005,2651.1718169275546,9.372244,15.12884
2005-05-27,05/27/2005,2272.71083019397,8.751771000000002,14.44171
2005-05-28,05/28/2005,1961.7585603634386,8.219971000000001,13.83411
2005-05-29,05/29/2005,1684.6417260992062,7.752717,13.286829999999998
2005-05-30,05/30/2005,1456.8940377267004,7.342700999999999,12.773710000000001
2005-05-31,05/31/2005,1258.9476604242027,6.979761,12.31063
2005-06-01,06/01/2005,1093.9730175650432,6.6390080000000005,11.88653
2005-06-02,06/02/2005,943.9276878835153,6.340618,11.492189999999999
2005-06-03,06/03/2005,825.6973685966666,6.1061819999999996,11.13086
2005-06-04,06/04/2005,718.6359470269231,5.874966000000001,10.789010000000001
2005-06-05,06/05/2005,626.1191184832628,5.631033,10.46309
2005-06-06,06/06/2005,558.8850697089156,5.513731,10.2124
2005-06-07,06/07/2005,499.1419605122718,5.325952,9.886985000000001
2005-06-08,06/08/2005,1542.5412843815063,6.800746000000001,11.65588
2005-06-09,06/09/2005,3308.0802687604023,7.151978999999999,12.31499
2005-06-10,06/10/2005,2006.609729291986,6.701388000000001,11.26325
2005-06-11,06/11/2005,1708.5528751768381,6.413602,10.88388
2005-06-12,06/12/2005,1470.9308418205096,6.147695,10.52407
2005-06-13,06/13/2005,1277.025316124345,5.935448,10.19895
2005-06-14,06/14/2005,1105.3842754499892,5.72392,9.893203999999999
2005-06-15,06/15/2005,956.8695337139436,5.536378,9.605025999999999
2005-06-16,06/16/2005,1084.3191955519976,5.801383,9.653789999999999
2005-06-17,06/17/2005,4789.964952706705,15.325470000000001,25.81007
2005-06-18,06/18/2005,6191.997778944445,17.526970000000002,30.698320000000002
2005-06-19,06/19/2005,4232.619059484749,12.69888,17.53817
2005-06-20,06/20/2005,3605.920701391462,11.70848,16.3988
2005-06-21,06/21/2005,3124.872336606664,10.86886,15.43493
2005-06-22,06/22/2005,2723.0920958575493,10.127089999999999,14.588560000000001
2005-06-23,06/23/2005,2390.193147551553,9.490285,13.85425
2005-06-24,06/24/2005,2108.491221130748,8.935492,13.211210000000001
2005-06-25,06/25/2005,1872.4917949187784,8.443871000000001,12.640880000000001
2005-06-26,06/26/2005,1664.6760992683494,8.004271000000001,12.1252
2005-06-27,06/27/2005,1492.7314689099585,7.621637,11.66046
2005-06-28,06/28/2005,1338.188930054595,7.2744729999999995,11.23121
2005-06-29,06/29/2005,1208.3520565727933,6.961173,10.83513
2005-06-30,06/30/2005,1098.985443839371,6.682734,10.47373
2005-07-01,07/01/2005,1002.1113109227864,6.4216940000000005,10.14532
2005-07-02,07/02/2005,924.1496040033888,6.171995,9.828176
2005-07-03,07/03/2005,856.3887877714806,5.963579,9.534092999999999
2005-07-04,07/04/2005,793.7761380061072,5.756707,9.250566000000001
2005-07-05,07/05/2005,744.7278435981369,5.582371,8.986544
2005-07-06,07/06/2005,701.6211170291298,5.414691,8.737902
2005-07-07,07/07/2005,657.4638180352156,5.237571,8.490431
2005-07-08,07/08/2005,628.7730408633639,5.083662,8.258557000000001
2005-07-09,07/09/2005,596.9924618422888,4.939322,8.039044
2005-07-10,07/10/2005,572.2854407510363,4.799925,7.8275619999999995
2005-07-11,07/11/2005,556.7439109990734,4.655779,7.605636
2005-07-12,07/12/2005,535.0509408810351,4.503531,7.394303999999999
2005-07-13,07/13/2005,512.919387049153,4.367723000000001,7.190828999999999
2005-07-14,07/14/2005,499.46342939504717,4.263828,7.004455999999999
2005-07-15,07/15/2005,492.5736089376539,4.143612999999999,6.817450999999999
2005-07-16,07/16/2005,471.0891807820036,4.027949,6.637442999999999
2005-07-17,07/17/2005,451.312920415388,3.923164,6.462927
2005-07-18,07/18/2005,434.96683404770965,3.817097,6.293861
2005-07-19,07/19/2005,413.6732998217794,3.716826,6.1311160000000005
2005-07-20,07/20/2005,394.09215348740634,3.6132449999999996,5.968933
2005-07-21,07/21/2005,380.21578998591895,3.529404,5.827573999999999
2005-07-22,07/22/2005,372.3764106251146,3.42562,5.663771
2005-07-23,07/23/2005,351.85010769450236,3.3259489999999996,5.508913
2005-07-24,07/24/2005,336.14127650999086,3.233416,5.363983
2005-07-25,07/25/2005,322.6184862762462,3.136751,5.219586
2005-07-26,07/26/2005,314.30308289292213,3.074525,5.089751000000001
2005-07-27,07/27/2005,305.61736035656867,2.9966909999999998,4.958858
2005-07-28,07/28/2005,293.6560601659131,2.918743,4.830189
2005-07-29,07/29/2005,285.75403116181815,2.8425279999999997,4.703588
2005-07-30,07/30/2005,279.8577533638573,2.758986,4.574730000000001
2005-07-31,07/31/2005,264.6597714930852,2.690337,4.4575260000000005
2005-08-01,08/01/2005,259.81205578181516,2.626442,4.344937
2005-08-02,08/02/2005,254.93530495750855,2.5579400000000003,4.232141
2005-08-03,08/03/2005,256.26319413971544,2.490335,4.1184650000000005
2005-08-04,08/04/2005,242.20240715667575,2.42727,4.01144
2005-08-05,08/05/2005,236.30120890919557,2.3641650000000003,3.9054480000000003
2005-08-06,08/06/2005,230.19662935395473,2.303013,3.8035959999999998
2005-08-07,08/07/2005,225.5379533418375,2.243598,3.70436
2005-08-08,08/08/2005,219.95258548675957,2.184097,3.604707
2005-08-09,08/09/2005,211.77789899325333,2.125452,3.507169
2005-08-10,08/10/2005,207.3854600688538,2.069226,3.4137699999999995
2005-08-11,08/11/2005,197.4342593339968,2.011204,3.321336
2005-08-12,08/12/2005,191.40090062423062,1.9528470000000002,3.23223
2005-08-13,08/13/2005,192.34725905218585,1.9115060000000001,3.150983
2005-08-14,08/14/2005,185.7236597328006,1.8680459999999999,3.072824
2005-08-15,08/15/2005,185.4427161512834,1.8224900000000002,2.993773
2005-08-16,08/16/2005,180.31746839630875,1.7745919999999997,2.914456
2005-08-17,08/17/2005,180.53412085658383,1.7279099999999998,2.836199
2005-08-18,08/18/2005,170.79209535525905,1.689298,2.76538
2005-08-19,08/19/2005,166.5781777620681,1.645906,2.692429
2005-08-20,08/20/2005,166.67914829878546,1.602424,2.620295
2005-08-21,08/21/2005,166.11404831299203,1.5596139999999998,2.549311
2005-08-22,08/22/2005,158.0844782836163,1.512785,2.475402
2005-08-23,08/23/2005,153.50767449635927,1.461333,2.404344
2005-08-24,08/24/2005,145.86095220541895,1.436616,2.347398
2005-08-25,08/25/2005,145.7354120669496,1.406544,2.287944
2005-08-26,08/26/2005,139.72068756339542,1.369381,2.226292
2005-08-27,08/27/2005,132.76669386101995,1.329855,2.163042
2005-08-28,08/28/2005,138.04207488115776,1.296369,2.10446
2005-08-29,08/29/2005,130.08444145717098,1.263983,2.050011
2005-08-30,08/30/2005,125.00973068178959,1.2166489999999999,1.9872599999999998
2005-08-31,08/31/2005,123.58812233840936,1.187469,1.9305990000000002
2005-09-01,09/01/2005,123.77816716686328,1.171122,1.887616
2005-09-02,09/02/2005,119.03114549576388,1.138016,1.83729
2005-09-03,09/03/2005,120.00134897378052,1.113747,1.792197
2005-09-04,09/04/2005,113.65049292523615,1.085492,1.744851
2005-09-05,09/05/2005,113.2932767870808,1.05364,1.694482
2005-09-06,09/06/2005,109.96539447440479,1.027634,1.649705
2005-09-07,09/07/2005,109.4392103339588,1.006724,1.6064889999999998
2005-09-08,09/08/2005,106.17325857363458,0.9868934000000001,1.567704
2005-09-09,09/09/2005,109.48865080701056,0.9566205,1.519523
2005-09-10,09/10/2005,104.61027557436078,0.9354008,1.481703
2005-09-11,09/11/2005,99.51101954909531,0.9122577,1.441395
2005-09-12,09/12/2005,97.36135170021835,0.885188,1.400674
2005-09-13,09/13/2005,100.24379552236022,0.8611403,1.360143
2005-09-14,09/14/2005,95.35183462564586,0.8421733,1.325721
2005-09-15,09/15/2005,97.53673556106371,0.8196684000000001,1.28745
2005-09-16,09/16/2005,95.89246408529294,0.7986254,1.256263
2005-09-17,09/17/2005,88.30240201066908,0.7783251999999999,1.2194989999999999
2005-09-18,09/18/2005,88.66974434699151,0.7458306,1.182135
2005-09-19,09/19/2005,87.35394044442153,0.7295833,1.1482290000000002
2005-09-20,09/20/2005,85.69657717628286,0.7156413,1.115222
2005-09-21,09/21/2005,77.37994306962538,0.7017968000000001,1.0882379999999998
2005-09-22,09/22/2005,75.83585656197998,0.6681031999999999,1.050733
2005-09-23,09/23/2005,74.59823227367544,0.6306753,1.0178049999999998
2005-09-24,09/24/2005,76.90204460597872,0.6213612,0.9924853000000001
2005-09-25,09/25/2005,72.57216120891022,0.6223652,0.9678357
2005-09-26,09/26/2005,71.77122810780375,0.6196364000000001,0.9509689
2005-09-27,09/27/2005,71.59312975811538,0.6009812,0.9222741
2005-09-28,09/28/2005,69.92200711617619,0.5731934000000001,0.8905995999999999
2005-09-29,09/29/2005,63.65594792328775,0.5581437,0.8640505999999999
2005-09-30,09/30/2005,61.327906715115844,0.5592246,0.8497205
2005-10-01,10/01/2005,58.133370359235926,0.5513493,0.8318870999999999
2005-10-02,10/02/2005,66.3664306820413,0.5669869000000001,0.8427363999999999
2005-10-03,10/03/2005,72.63426024572087,0.5642089,0.8492911
2005-10-04,10/04/2005,88.85769158916047,0.5091505999999999,0.7887788
2005-10-05,10/05/2005,68.66967473337611,0.4887863,0.7565005
2005-10-06,10/06/2005,62.48181154436814,0.4879687,0.7386199000000001
2005-10-07,10/07/2005,51.27879590837018,0.47446800000000006,0.7189161999999999
2005-10-08,10/08/2005,51.36733063592523,0.46377840000000004,0.7007933000000001
2005-10-09,10/09/2005,51.64017937311093,0.4508304,0.6788849
2005-10-10,10/10/2005,50.277655403046076,0.4351456,0.6560676999999999
2005-10-11,10/11/2005,44.86761982350914,0.42593690000000006,0.6423674
2005-10-12,10/12/2005,49.510060603726814,0.4068615,0.6224946
2005-10-13,10/13/2005,48.42923498174868,0.4048102,0.6066182
2005-10-14,10/14/2005,43.864511002863225,0.464804,0.6362185
2005-10-15,10/15/2005,226.0401339075367,0.6788598000000001,1.014367
2005-10-16,10/16/2005,128.56068052401412,0.4679568,0.6993477
2005-10-17,10/17/2005,81.51383407640512,0.45324549999999997,0.6637933000000001
2005-10-18,10/18/2005,67.16524469479062,0.4399112,0.6389643
2005-10-19,10/19/2005,54.13015339589498,0.4235556,0.6140827
2005-10-20,10/20/2005,43.09659736434308,0.4059525,0.5872221
2005-10-21,10/21/2005,40.45351739127311,0.3864343,0.5603756
2005-10-22,10/22/2005,34.74859626042848,0.3775111,0.5413611999999999
2005-10-23,10/23/2005,28.95002487363997,0.36528499999999997,0.5213800999999999
2005-10-24,10/24/2005,30.63314010603964,0.3516667,0.5017656
2005-10-25,10/25/2005,31.56248014097941,0.6853144,0.5562862
2005-10-26,10/26/2005,230.23245821425758,0.7435863,0.8867769
2005-10-27,10/27/2005,195.21282239888203,1.692712,1.7299259999999999
2005-10-28,10/28/2005,2015.4089072949653,2.2389509999999997,4.625136
2005-10-29,10/29/2005,780.1435038912296,0.8609075,1.410863
2005-10-30,10/30/2005,428.87971727797066,0.7641205,1.232668
2005-10-31,10/31/2005,338.63078174130686,0.6853892,1.0859889999999999
2005-11-01,11/01/2005,266.8790649060167,0.6267234,0.9705203000000001
2005-11-02,11/02/2005,204.416666955111,0.5626698,0.8681564
2005-11-03,11/03/2005,5203.392499814885,7.992908,20.51211
2005-11-04,11/04/2005,5497.665268505525,1.11742,2.624409
2005-11-05,11/05/2005,972.8627254468396,1.2553,2.6467
2005-11-06,11/06/2005,3108.572345106142,4.278274,11.36183
2005-11-07,11/07/2005,19497.341470192958,11.23468,31.84569
2005-11-08,11/08/2005,5263.492724737102,2.648918,6.378258
2005-11-09,11/09/2005,2672.608693575538,2.4125389999999998,5.482278
2005-11-10,11/10/2005,2238.743107770683,2.202572,4.739642
2005-11-11,11/11/2005,1879.7813994425455,2.0212630000000003,4.1315290000000005
2005-11-12,11/12/2005,1575.531057081676,1.8393439999999999,3.60626
2005-11-13,11/13/2005,1325.9071152907636,1.752118,3.226524
2005-11-14,11/14/2005,1136.485219255808,1.646449,2.909544
2005-11-15,11/15/2005,936.1008927756204,1.5191219999999999,2.5844080000000003
2005-11-16,11/16/2005,794.757525002287,1.446265,2.349544
2005-11-17,11/17/2005,675.5418798225681,1.3716030000000001,2.14304
2005-11-18,11/18/2005,570.5781818165917,1.30313,1.964392
2005-11-19,11/19/2005,481.0136322919988,1.241933,1.8145349999999998
2005-11-20,11/20/2005,413.8244058623336,1.186988,1.6824869999999998
2005-11-21,11/21/2005,354.7984678519108,1.136444,1.5690600000000001
2005-11-22,11/22/2005,299.4502680693282,1.093768,1.470431
2005-11-23,11/23/2005,248.5552597044706,1.046354,1.380596
2005-11-24,11/24/2005,216.9296597024657,1.0275809999999999,1.320745
2005-11-25,11/25/2005,4083.035149382115,5.416957,8.499835000000001
2005-11-26,11/26/2005,1329.9331917442048,1.570589,2.3628720000000003
2005-11-27,11/27/2005,740.176627464596,1.496861,2.1609130000000003
2005-11-28,11/28/2005,7315.90336555961,6.070926,13.55875
2005-11-29,11/29/2005,6880.422308283126,3.268199,5.931711
2005-11-30,11/30/2005,3171.164170409176,5.485965,15.07921
2005-12-01,12/01/2005,36426.09702173506,38.171409999999995,55.12624
2005-12-02,12/02/2005,7881.291005226623,13.00256,11.59098
2005-12-03,12/03/2005,5894.660193013983,11.40086,10.3557
2005-12-04,12/04/2005,5102.167085838725,10.01639,9.261899
2005-12-05,12/05/2005,4428.9061506271755,8.87974,8.378296
2005-12-06,12/06/2005,3853.728106143193,7.916097,7.627186999999999
2005-12-07,12/07/2005,3413.9980753345894,7.273739,7.087683
2005-12-08,12/08/2005,3450.2109106684925,7.583716000000001,9.318744
2005-12-09,12/09/2005,2882.728487913924,6.600764,6.907078
2005-12-10,12/10/2005,2535.973227843365,6.076531,6.430661
2005-12-11,12/11/2005,2246.0435343220997,5.630814,6.025332
2005-12-12,12/12/2005,1981.7762611178907,5.253083,5.669756
2005-12-13,12/13/2005,1761.6425613814954,4.9314800000000005,5.356198
2005-12-14,12/14/2005,1565.4960680081904,4.652907,5.078223
2005-12-15,12/15/2005,1395.467713367737,4.411427,4.83025
2005-12-16,12/16/2005,1256.9701969105342,4.195392,4.603201
2005-12-17,12/17/2005,1146.3954100552476,4.019065,4.417175
2005-12-18,12/18/2005,12106.66692966671,37.78247,46.06585590459916
2005-12-19,12/19/2005,57351.365112910076,137.4764,79.8336
2005-12-20,12/20/2005,22414.68893640601,57.42321,46.06585590459916
2005-12-21,12/21/2005,27814.65896681025,89.2992,47.40034
2005-12-22,12/22/2005,43284.714018231134,141.912,88.8837
2005-12-23,12/23/2005,20647.411909536087,53.17676814303175,46.06585590459916
2005-12-24,12/24/2005,16552.637068763168,53.17676814303175,46.06585590459916
2005-12-25,12/25/2005,17803.40189752744,53.17676814303175,46.06585590459916
2005-12-26,12/26/2005,25437.95270257652,53.17676814303175,46.06585590459916
2005-12-27,12/27/2005,44586.29210646469,140.6468,104.6224
2005-12-28,12/28/2005,80916.97618987907,310.4593,202.4488
2005-12-29,12/29/2005,34853.581467619064,74.16884,59.51288000000001
2005-12-30,12/30/2005,76052.34590451454,211.4991,182.97
2005-12-31,12/31/2005,66351.10340536476,112.66309999999999,100.30860000000001
2006-01-01,01/01/2006,49217.012800359196,127.13579999999999,114.50649999999999
2006-01-02,01/02/2006,36343.11858121261,79.41424,67.5083
2006-01-03,01/03/2006,44311.79469825711,133.1093,112.60419999999999
2006-01-04,01/04/2006,29821.796151924136,68.08036,57.54294
2006-01-05,01/05/2006,23178.371758035875,54.60504,46.06585590459916
2006-01-06,01/06/2006,19112.40600861986,53.17676814303175,46.06585590459916
2006-01-07,01/07/2006,18408.085896199987,53.17676814303175,46.06585590459916
2006-01-08,01/08/2006,14731.122935129773,51.24903,46.06585590459916
2006-01-09,01/09/2006,11953.093903436622,44.596470000000004,46.06585590459916
2006-01-10,01/10/2006,15320.468248560259,57.61338000000001,46.06585590459916
2006-01-11,01/11/2006,19434.839590461354,52.89646,46.06585590459916
2006-01-12,01/12/2006,11298.595992542068,45.144940000000005,46.06585590459916
2006-01-13,01/13/2006,12014.836636024816,53.17676814303175,46.06585590459916
2006-01-14,01/14/2006,27830.542970003153,58.70349,48.46441999999999
2006-01-15,01/15/2006,13927.33395795356,53.17676814303175,46.06585590459916
2006-01-16,01/16/2006,12166.399187498297,47.29288,46.06585590459916
2006-01-17,01/17/2006,34952.04788558976,108.8018,72.1932
2006-01-18,01/18/2006,28773.481889909886,53.17676814303175,48.067409999999995
2006-01-19,01/19/2006,17994.955310108628,53.17676814303175,46.06585590459916
2006-01-20,01/20/2006,18038.830675255238,53.17676814303175,46.06585590459916
2006-01-21,01/21/2006,16187.748039349297,48.059290000000004,46.06585590459916
2006-01-22,01/22/2006,12160.588722916567,42.30632,46.06585590459916
2006-01-23,01/23/2006,10024.35753913252,37.54868,46.06585590459916
2006-01-24,01/24/2006,8441.346651094022,33.61942,46.06585590459916
2006-01-25,01/25/2006,7196.797032298376,31.207629999999998,43.63303
2006-01-26,01/26/2006,6623.922281844016,35.579240000000006,46.06585590459916
2006-01-27,01/27/2006,12395.696451818318,34.97975,46.06585590459916
2006-01-28,01/28/2006,35828.611004897466,98.956,73.189
2006-01-29,01/29/2006,13386.446692905236,44.79861,46.06585590459916
2006-01-30,01/30/2006,34202.84073722,91.272,73.1223
2006-01-31,01/31/2006,14081.910967101248,46.97569,46.06585590459916
2006-02-01,02/01/2006,27091.486008772783,53.17676814303175,50.9473
2006-02-02,02/02/2006,22166.275285397573,53.17676814303175,46.06585590459916
2006-02-03,02/03/2006,15410.252894108977,49.3246,46.06585590459916
2006-02-04,02/04/2006,17627.6150645479,53.17676814303175,46.06585590459916
2006-02-05,02/05/2006,12395.639356034275,43.57608,46.06585590459916
2006-02-06,02/06/2006,10280.219199788775,38.511390000000006,46.06585590459916
2006-02-07,02/07/2006,8631.629606879771,34.302620000000005,45.64967
2006-02-08,02/08/2006,7242.551265399679,30.82035,42.51103
2006-02-09,02/09/2006,6122.0575436862755,27.93774,39.83643
2006-02-10,02/10/2006,5221.28959797539,25.5353,37.54173
2006-02-11,02/11/2006,4495.994677922299,23.5265,35.556999999999995
2006-02-12,02/12/2006,3903.181579616186,21.8231,33.809020000000004
2006-02-13,02/13/2006,3409.5067762505046,20.37341,32.273109999999996
2006-02-14,02/14/2006,3027.080995417022,19.08488,30.88782
2006-02-15,02/15/2006,2707.8670457316275,18.0192,29.658620000000003
2006-02-16,02/16/2006,2452.8873939337327,17.12167,28.55755
2006-02-17,02/17/2006,2241.942163955758,16.31206,27.536959999999997
2006-02-18,02/18/2006,2050.8378849726364,15.588429999999999,26.58894
2006-02-19,02/19/2006,1897.53135320772,14.94084,25.71276
2006-02-20,02/20/2006,1765.554226687795,14.35425,24.88449
2006-02-21,02/21/2006,1651.7590054525697,13.829089999999999,24.110770000000002
2006-02-22,02/22/2006,1568.0576893886212,13.37406,23.38953
2006-02-23,02/23/2006,1491.5875413414715,12.93432,22.694760000000002
2006-02-24,02/24/2006,1421.227058064798,12.518510000000001,22.03487
2006-02-25,02/25/2006,1366.4895365791256,12.13955,21.41039
2006-02-26,02/26/2006,1396.3243359130229,13.432139999999999,22.35821
2006-02-27,02/27/2006,9796.400371544314,32.12383,44.45203
2006-02-28,02/28/2006,21031.31079766905,37.04971,44.62203
2006-03-01,03/01/2006,14737.642463395647,53.17676814303175,46.06585590459916
2006-03-02,03/02/2006,18336.300143747318,40.8613,46.06585590459916
2006-03-03,03/03/2006,19331.612574360224,49.363009999999996,46.06585590459916
2006-03-04,03/04/2006,13766.683782064778,38.24422,44.8008
2006-03-05,03/05/2006,37570.86229070977,106.1417,87.212
2006-03-06,03/06/2006,26004.505454086768,65.1459,56.73589
2006-03-07,03/07/2006,24188.306697610908,53.17676814303175,46.06585590459916
2006-03-08,03/08/2006,16776.882717778088,49.55511,46.06585590459916
2006-03-09,03/09/2006,15882.9682978498,45.348729999999996,46.06585590459916
2006-03-10,03/10/2006,14841.647779499535,42.970490000000005,46.06585590459916
2006-03-11,03/11/2006,12432.274696270559,37.845040000000004,46.06585590459916
2006-03-12,03/12/2006,10236.218157402052,33.340070000000004,46.06585590459916
2006-03-13,03/13/2006,11070.53367499158,37.99281,46.06585590459916
2006-03-14,03/14/2006,16498.704035468458,35.91495,46.06585590459916
2006-03-15,03/15/2006,11373.865487167192,32.09865,46.06585590459916
2006-03-16,03/16/2006,25106.700893644796,68.99072,69.2916
2006-03-17,03/17/2006,16020.876156329678,42.12603,46.06585590459916
2006-03-18,03/18/2006,12193.186692009898,36.84706,46.06585590459916
2006-03-19,03/19/2006,10130.358201887211,32.465309999999995,46.06585590459916
2006-03-20,03/20/2006,9403.382384969194,29.285,45.27065
2006-03-21,03/21/2006,8254.748005688136,26.35335,41.484590000000004
2006-03-22,03/22/2006,6725.23884722476,23.81009,38.26984
2006-03-23,03/23/2006,7215.1324118591465,39.498509999999996,46.06585590459916
2006-03-24,03/24/2006,17310.103319987287,31.995620000000002,46.06585590459916
2006-03-25,03/25/2006,14396.151525901516,45.69742,46.06585590459916
2006-03-26,03/26/2006,9602.152908109238,31.49189,43.23077
2006-03-27,03/27/2006,7874.122802690271,28.08884,39.66657
2006-03-28,03/28/2006,6824.101864967696,25.8218,36.89867
2006-03-29,03/29/2006,7762.395439798029,26.64905,38.58672
2006-03-30,03/30/2006,6691.480962422135,24.59466,35.81167
2006-03-31,03/31/2006,16147.0974859689,44.47821,46.06585590459916
2006-04-01,04/01/2006,17829.62230745434,38.11634,52.30023
2006-04-02,04/02/2006,13232.30487830477,46.17504,58.78435
2006-04-03,04/03/2006,28330.163630414965,84.60346,93.35433
2006-04-04,04/04/2006,15718.287748556171,51.28181,63.328869999999995
2006-04-05,04/05/2006,14617.235807295689,45.33238,55.8136
2006-04-06,04/06/2006,11487.92740582044,39.28118,49.9824
2006-04-07,04/07/2006,9585.77029207369,34.654540000000004,45.61003
2006-04-08,04/08/2006,8893.353961122153,35.95303,47.7362
2006-04-09,04/09/2006,10256.495483845103,32.71783,44.74289
2006-04-10,04/10/2006,8752.801078410508,29.42845,40.87862
2006-04-11,04/11/2006,12982.284036698004,32.93835,44.1111
2006-04-12,04/12/2006,25486.460926515298,44.69034,59.667190000000005
2006-04-13,04/13/2006,11961.709400833486,34.20588,43.53192
2006-04-14,04/14/2006,9831.297242739554,30.39978,40.169540000000005
2006-04-15,04/15/2006,19137.431407821798,103.7098,126.6942
2006-04-16,04/16/2006,13544.27361727548,41.901579999999996,58.27287
2006-04-17,04/17/2006,10283.015938003076,36.63593,52.48025
2006-04-18,04/18/2006,8568.833692807257,32.237809999999996,47.31208
2006-04-19,04/19/2006,7210.673770601353,28.564429999999998,42.98705
2006-04-20,04/20/2006,6084.605950261009,25.54084,39.36122
2006-04-21,04/21/2006,5157.640043334674,22.971420000000002,36.29436
2006-04-22,04/22/2006,4424.823005643529,20.89701,33.73745
2006-04-23,04/23/2006,3828.244789408965,19.191470000000002,31.56571
2006-04-24,04/24/2006,3325.4084445382496,17.73391,29.709770000000002
2006-04-25,04/25/2006,2924.0653664698275,16.481289999999998,28.10179
2006-04-26,04/26/2006,2588.552991326183,15.404020000000001,26.68788
2006-04-27,04/27/2006,2311.52816770264,14.52304,25.46201
2006-04-28,04/28/2006,2083.8075256359743,13.758629999999998,24.381510000000002
2006-04-29,04/29/2006,1899.130722445864,13.080869999999999,23.41734
2006-04-30,04/30/2006,1745.8850729421247,12.4695,22.53624
2006-05-01,05/01/2006,1609.7629490770316,11.89706,21.73635
2006-05-02,05/02/2006,1506.085073189012,11.42373,21.00453
2006-05-03,05/03/2006,1423.0811806320444,11.01999,20.33863
2006-05-04,05/04/2006,1355.5479976115028,10.655569999999999,19.71792
2006-05-05,05/05/2006,1288.2807587786256,10.287989999999999,19.13035
2006-05-06,05/06/2006,1231.3400041045027,9.926257000000001,18.56997
2006-05-07,05/07/2006,1187.062619217011,9.622806,18.045939999999998
2006-05-08,05/08/2006,1155.3782035229342,9.328014,17.54221
2006-05-09,05/09/2006,1114.4039165242411,9.037521,17.052039999999998
2006-05-10,05/10/2006,1077.5665805725882,8.792603999999999,16.59757
2006-05-11,05/11/2006,1050.268750437301,8.541139999999999,16.15783
2006-05-12,05/12/2006,1023.058734706323,8.294374000000001,15.73652
2006-05-13,05/13/2006,995.3400544860502,8.070481,15.332939999999999
