DTTM,Year,Month,Day,flow,Water Year
1999-10-12,1999,10,12,0.138226,2000.0
1999-10-13,1999,10,13,0.1366684,2000.0
1999-10-14,1999,10,14,0.1291078,2000.0
1999-10-15,1999,10,15,0.1288173,2000.0
1999-10-16,1999,10,16,0.1843302,2000.0
1999-10-17,1999,10,17,0.248227,2000.0
1999-10-18,1999,10,18,0.3018379,2000.0
1999-10-19,1999,10,19,0.3605878,2000.0
1999-10-20,1999,10,20,0.416263,2000.0
1999-10-21,1999,10,21,0.4707211,2000.0
1999-10-22,1999,10,22,0.5247406,2000.0
1999-10-23,1999,10,23,0.5849292,2000.0
1999-10-24,1999,10,24,0.6442768,2000.0
1999-10-25,1999,10,25,0.697875,2000.0
1999-10-26,1999,10,26,0.7594585,2000.0
1999-10-27,1999,10,27,8.588181,2000.0
1999-10-28,1999,10,28,2.055882,2000.0
1999-10-29,1999,10,29,1.483102,2000.0
1999-10-30,1999,10,30,1.452683,2000.0
1999-10-31,1999,10,31,1.430706,2000.0
1999-11-01,1999,11,1,1.42771,2000.0
1999-11-02,1999,11,2,1.437519,2000.0
1999-11-03,1999,11,3,1.449144,2000.0
1999-11-04,1999,11,4,1.474917,2000.0
1999-11-05,1999,11,5,1.500661,2000.0
1999-11-06,1999,11,6,1.539052,2000.0
1999-11-07,1999,11,7,3.193633,2000.0
1999-11-08,1999,11,8,2.460748,2000.0
1999-11-09,1999,11,9,2.557753,2000.0
1999-11-10,1999,11,10,12.21192,2000.0
1999-11-11,1999,11,11,3.194723,2000.0
1999-11-12,1999,11,12,2.920702,2000.0
1999-11-13,1999,11,13,2.832545,2000.0
1999-11-14,1999,11,14,2.935421,2000.0
1999-11-15,1999,11,15,4.229896,2000.0
1999-11-16,1999,11,16,10.38605,2000.0
1999-11-17,1999,11,17,4.911257,2000.0
1999-11-18,1999,11,18,3.635696,2000.0
1999-11-19,1999,11,19,9.794362,2000.0
1999-11-20,1999,11,20,4.678017,2000.0
1999-11-21,1999,11,21,4.430689,2000.0
1999-11-22,1999,11,22,4.000391,2000.0
1999-11-23,1999,11,23,3.778928,2000.0
1999-11-24,1999,11,24,3.52494,2000.0
1999-11-25,1999,11,25,3.321361,2000.0
1999-11-26,1999,11,26,3.142829,2000.0
1999-11-27,1999,11,27,2.96114,2000.0
1999-11-28,1999,11,28,2.795617,2000.0
1999-11-29,1999,11,29,8.532736,2000.0
1999-11-30,1999,11,30,9.936863,2000.0
1999-12-01,1999,12,1,6.111355,2000.0
1999-12-02,1999,12,2,22.27408,2000.0
1999-12-03,1999,12,3,8.106661,2000.0
1999-12-04,1999,12,4,7.350852,2000.0
1999-12-05,1999,12,5,6.685954,2000.0
1999-12-06,1999,12,6,6.231382,2000.0
1999-12-07,1999,12,7,8.595309,2000.0
1999-12-08,1999,12,8,6.912827,2000.0
1999-12-09,1999,12,9,19.79455,2000.0
1999-12-10,1999,12,10,9.859405,2000.0
1999-12-11,1999,12,11,8.935501,2000.0
1999-12-12,1999,12,12,11.74393,2000.0
1999-12-13,1999,12,13,10.02519,2000.0
1999-12-14,1999,12,14,8.736268,2000.0
1999-12-15,1999,12,15,8.021344,2000.0
1999-12-16,1999,12,16,7.434328,2000.0
1999-12-17,1999,12,17,6.934841,2000.0
1999-12-18,1999,12,18,6.502713,2000.0
1999-12-19,1999,12,19,6.122859,2000.0
1999-12-20,1999,12,20,5.805397,2000.0
1999-12-21,1999,12,21,5.523861,2000.0
1999-12-22,1999,12,22,5.267953,2000.0
1999-12-23,1999,12,23,5.041654,2000.0
1999-12-24,1999,12,24,4.835494,2000.0
1999-12-25,1999,12,25,4.650543,2000.0
1999-12-26,1999,12,26,4.480438,2000.0
1999-12-27,1999,12,27,4.322868,2000.0
1999-12-28,1999,12,28,4.174882,2000.0
1999-12-29,1999,12,29,4.03539,2000.0
1999-12-30,1999,12,30,3.904203,2000.0
1999-12-31,1999,12,31,3.780264,2000.0
2000-01-01,2000,1,1,3.741524,2000.0
2000-01-02,2000,1,2,3.69522,2000.0
2000-01-03,2000,1,3,3.622122,2000.0
2000-01-04,2000,1,4,7.629419,2000.0
2000-01-05,2000,1,5,4.637135,2000.0
2000-01-06,2000,1,6,4.398342,2000.0
2000-01-07,2000,1,7,4.178617,2000.0
2000-01-08,2000,1,8,3.982219,2000.0
2000-01-09,2000,1,9,3.814677,2000.0
2000-01-10,2000,1,10,6.033014,2000.0
2000-01-11,2000,1,11,43.0124,2000.0
2000-01-12,2000,1,12,15.31141,2000.0
2000-01-13,2000,1,13,16.57714,2000.0
2000-01-14,2000,1,14,58.03203,2000.0
2000-01-15,2000,1,15,69.21831,2000.0
2000-01-16,2000,1,16,78.1543,2000.0
2000-01-17,2000,1,17,43.45281,2000.0
2000-01-18,2000,1,18,49.44175,2000.0
2000-01-19,2000,1,19,61.2171,2000.0
2000-01-20,2000,1,20,44.38943,2000.0
2000-01-21,2000,1,21,41.51662,2000.0
2000-01-22,2000,1,22,36.49335,2000.0
2000-01-23,2000,1,23,39.59592,2000.0
2000-01-24,2000,1,24,41.07438,2000.0
2000-01-25,2000,1,25,41.54563,2000.0
2000-01-26,2000,1,26,35.35801,2000.0
2000-01-27,2000,1,27,31.21656,2000.0
2000-01-28,2000,1,28,27.77328,2000.0
2000-01-29,2000,1,29,24.88617,2000.0
2000-01-30,2000,1,30,53.95469,2000.0
2000-01-31,2000,1,31,40.9186,2000.0
2000-02-01,2000,2,1,34.7491,2000.0
2000-02-02,2000,2,2,30.97455,2000.0
2000-02-03,2000,2,3,29.29572,2000.0
2000-02-04,2000,2,4,26.40704,2000.0
2000-02-05,2000,2,5,41.84878,2000.0
2000-02-06,2000,2,6,30.72308,2000.0
2000-02-07,2000,2,7,27.55064,2000.0
2000-02-08,2000,2,8,24.905,2000.0
2000-02-09,2000,2,9,22.70835,2000.0
2000-02-10,2000,2,10,23.76855,2000.0
2000-02-11,2000,2,11,36.22855,2000.0
2000-02-12,2000,2,12,36.50293,2000.0
2000-02-13,2000,2,13,77.44929,2000.0
2000-02-14,2000,2,14,162.7338,2000.0
2000-02-15,2000,2,15,63.89821,2000.0
2000-02-16,2000,2,16,54.91757,2000.0
2000-02-17,2000,2,17,47.51642,2000.0
2000-02-18,2000,2,18,41.31499,2000.0
2000-02-19,2000,2,19,36.24226,2000.0
2000-02-20,2000,2,20,32.86013,2000.0
2000-02-21,2000,2,21,30.13623,2000.0
2000-02-22,2000,2,22,104.3831,2000.0
2000-02-23,2000,2,23,46.77462,2000.0
2000-02-24,2000,2,24,40.8027,2000.0
2000-02-25,2000,2,25,36.38863,2000.0
2000-02-26,2000,2,26,102.5757,2000.0
2000-02-27,2000,2,27,89.43192,2000.0
2000-02-28,2000,2,28,69.05517,2000.0
2000-02-29,2000,2,29,93.12986,2000.0
2000-03-01,2000,3,1,62.28165,2000.0
2000-03-02,2000,3,2,54.5296,2000.0
2000-03-03,2000,3,3,46.98883,2000.0
2000-03-04,2000,3,4,53.26207,2000.0
2000-03-05,2000,3,5,42.21313,2000.0
2000-03-06,2000,3,6,37.05188,2000.0
2000-03-07,2000,3,7,34.24885,2000.0
2000-03-08,2000,3,8,31.46971,2000.0
2000-03-09,2000,3,9,35.99585,2000.0
2000-03-10,2000,3,10,32.32153,2000.0
2000-03-11,2000,3,11,30.29987,2000.0
2000-03-12,2000,3,12,27.41856,2000.0
2000-03-13,2000,3,13,24.99301,2000.0
2000-03-14,2000,3,14,22.9295,2000.0
2000-03-15,2000,3,15,21.19216,2000.0
2000-03-16,2000,3,16,19.75831,2000.0
2000-03-17,2000,3,17,18.44331,2000.0
2000-03-18,2000,3,18,17.38839,2000.0
2000-03-19,2000,3,19,16.42371,2000.0
2000-03-20,2000,3,20,15.5808,2000.0
2000-03-21,2000,3,21,14.89393,2000.0
2000-03-22,2000,3,22,14.27578,2000.0
2000-03-23,2000,3,23,13.67929,2000.0
2000-03-24,2000,3,24,13.16095,2000.0
2000-03-25,2000,3,25,12.68864,2000.0
2000-03-26,2000,3,26,12.26106,2000.0
2000-03-27,2000,3,27,11.85706,2000.0
2000-03-28,2000,3,28,11.44651,2000.0
2000-03-29,2000,3,29,11.10387,2000.0
2000-03-30,2000,3,30,10.78636,2000.0
2000-03-31,2000,3,31,10.48548,2000.0
2000-04-01,2000,4,1,10.18363,2000.0
2000-04-02,2000,4,2,10.10085,2000.0
2000-04-03,2000,4,3,9.861407,2000.0
2000-04-04,2000,4,4,9.585596,2000.0
2000-04-05,2000,4,5,9.304104,2000.0
2000-04-06,2000,4,6,9.040606,2000.0
2000-04-07,2000,4,7,8.79919,2000.0
2000-04-08,2000,4,8,8.579122,2000.0
2000-04-09,2000,4,9,8.340277,2000.0
2000-04-10,2000,4,10,8.107165,2000.0
2000-04-11,2000,4,11,7.903081,2000.0
2000-04-12,2000,4,12,7.755244,2000.0
2000-04-13,2000,4,13,8.126959,2000.0
2000-04-14,2000,4,14,7.997953,2000.0
2000-04-15,2000,4,15,8.08822,2000.0
2000-04-16,2000,4,16,12.62922,2000.0
2000-04-17,2000,4,17,16.81279,2000.0
2000-04-18,2000,4,18,12.94131,2000.0
2000-04-19,2000,4,19,12.01922,2000.0
2000-04-20,2000,4,20,11.22921,2000.0
2000-04-21,2000,4,21,10.5483,2000.0
2000-04-22,2000,4,22,9.977715,2000.0
2000-04-23,2000,4,23,9.418203,2000.0
2000-04-24,2000,4,24,8.983191,2000.0
2000-04-25,2000,4,25,8.603271,2000.0
2000-04-26,2000,4,26,8.23582,2000.0
2000-04-27,2000,4,27,7.932218,2000.0
2000-04-28,2000,4,28,7.62007,2000.0
2000-04-29,2000,4,29,7.325092,2000.0
2000-04-30,2000,4,30,7.092683,2000.0
2000-05-01,2000,5,1,6.965417,2000.0
2000-05-02,2000,5,2,6.940352,2000.0
2000-05-03,2000,5,3,6.749372,2000.0
2000-05-04,2000,5,4,6.508936,2000.0
2000-05-05,2000,5,5,6.298125,2000.0
2000-05-06,2000,5,6,6.145742,2000.0
2000-05-07,2000,5,7,6.004633,2000.0
2000-05-08,2000,5,8,6.025591,2000.0
2000-05-09,2000,5,9,5.875332,2000.0
2000-05-10,2000,5,10,5.790534,2000.0
2000-05-11,2000,5,11,5.632146,2000.0
2000-05-12,2000,5,12,5.485157,2000.0
2000-05-13,2000,5,13,5.337599,2000.0
2000-05-14,2000,5,14,5.258586,2000.0
2000-05-15,2000,5,15,5.268233,2000.0
2000-05-16,2000,5,16,5.254632,2000.0
2000-05-17,2000,5,17,5.08429,2000.0
2000-05-18,2000,5,18,4.946015,2000.0
2000-05-19,2000,5,19,4.828526,2000.0
2000-05-20,2000,5,20,4.682597,2000.0
2000-05-21,2000,5,21,4.557848,2000.0
2000-05-22,2000,5,22,4.43586,2000.0
2000-05-23,2000,5,23,4.309559,2000.0
2000-05-24,2000,5,24,4.199074,2000.0
2000-05-25,2000,5,25,4.090009,2000.0
2000-05-26,2000,5,26,4.008018,2000.0
2000-05-27,2000,5,27,3.898308,2000.0
2000-05-28,2000,5,28,3.7812,2000.0
2000-05-29,2000,5,29,3.643033,2000.0
2000-05-30,2000,5,30,3.537375,2000.0
2000-05-31,2000,5,31,3.436306,2000.0
2000-06-01,2000,6,1,3.390743,2000.0
2000-06-02,2000,6,2,3.318609,2000.0
2000-06-03,2000,6,3,3.216138,2000.0
2000-06-04,2000,6,4,3.137924,2000.0
2000-06-05,2000,6,5,3.071134,2000.0
2000-06-06,2000,6,6,2.994997,2000.0
2000-06-07,2000,6,7,3.068062,2000.0
2000-06-08,2000,6,8,3.276556,2000.0
2000-06-09,2000,6,9,3.206091,2000.0
2000-06-10,2000,6,10,3.09905,2000.0
2000-06-11,2000,6,11,3.035725,2000.0
2000-06-12,2000,6,12,2.964896,2000.0
2000-06-13,2000,6,13,2.858639,2000.0
2000-06-14,2000,6,14,2.777067,2000.0
2000-06-15,2000,6,15,2.699311,2000.0
2000-06-16,2000,6,16,2.617788,2000.0
2000-06-17,2000,6,17,2.57705,2000.0
2000-06-18,2000,6,18,2.510117,2000.0
2000-06-19,2000,6,19,2.428845,2000.0
2000-06-20,2000,6,20,2.367256,2000.0
2000-06-21,2000,6,21,2.315053,2000.0
2000-06-22,2000,6,22,2.237767,2000.0
2000-06-23,2000,6,23,2.17617,2000.0
2000-06-24,2000,6,24,2.141265,2000.0
2000-06-25,2000,6,25,2.089547,2000.0
2000-06-26,2000,6,26,2.032627,2000.0
2000-06-27,2000,6,27,1.977554,2000.0
2000-06-28,2000,6,28,1.924345,2000.0
2000-06-29,2000,6,29,1.876524,2000.0
2000-06-30,2000,6,30,1.822853,2000.0
2000-07-01,2000,7,1,1.778186,2000.0
2000-07-02,2000,7,2,1.720848,2000.0
2000-07-03,2000,7,3,1.677304,2000.0
2000-07-04,2000,7,4,1.66368,2000.0
2000-07-05,2000,7,5,1.614403,2000.0
2000-07-06,2000,7,6,1.573403,2000.0
2000-07-07,2000,7,7,1.539905,2000.0
2000-07-08,2000,7,8,1.487399,2000.0
2000-07-09,2000,7,9,1.442668,2000.0
2000-07-10,2000,7,10,1.406923,2000.0
2000-07-11,2000,7,11,1.372094,2000.0
2000-07-12,2000,7,12,1.339819,2000.0
2000-07-13,2000,7,13,1.299603,2000.0
2000-07-14,2000,7,14,1.264574,2000.0
2000-07-15,2000,7,15,1.235206,2000.0
2000-07-16,2000,7,16,1.21268,2000.0
2000-07-17,2000,7,17,1.176312,2000.0
2000-07-18,2000,7,18,1.142397,2000.0
2000-07-19,2000,7,19,1.107086,2000.0
2000-07-20,2000,7,20,1.080465,2000.0
2000-07-21,2000,7,21,1.061837,2000.0
2000-07-22,2000,7,22,1.028137,2000.0
2000-07-23,2000,7,23,0.9912973,2000.0
2000-07-24,2000,7,24,0.9692516,2000.0
2000-07-25,2000,7,25,0.9427615,2000.0
2000-07-26,2000,7,26,0.9239673,2000.0
2000-07-27,2000,7,27,0.9031529,2000.0
2000-07-28,2000,7,28,0.8815289,2000.0
2000-07-29,2000,7,29,0.8544812,2000.0
2000-07-30,2000,7,30,0.8316689,2000.0
2000-07-31,2000,7,31,0.8112463,2000.0
2000-08-01,2000,8,1,0.7873042,2000.0
2000-08-02,2000,8,2,0.7613198,2000.0
2000-08-03,2000,8,3,0.7519556,2000.0
2000-08-04,2000,8,4,0.733593,2000.0
2000-08-05,2000,8,5,0.7086455,2000.0
2000-08-06,2000,8,6,0.6879083,2000.0
2000-08-07,2000,8,7,0.675949,2000.0
2000-08-08,2000,8,8,0.661422,2000.0
2000-08-09,2000,8,9,0.6457362,2000.0
2000-08-10,2000,8,10,0.6263306,2000.0
2000-08-11,2000,8,11,0.5890643,2000.0
2000-08-12,2000,8,12,0.5733368,2000.0
2000-08-13,2000,8,13,0.5587519,2000.0
2000-08-14,2000,8,14,0.5341257,2000.0
2000-08-15,2000,8,15,0.5202551,2000.0
2000-08-16,2000,8,16,0.50607,2000.0
2000-08-17,2000,8,17,0.4959,2000.0
2000-08-18,2000,8,18,0.5035896,2000.0
2000-08-19,2000,8,19,0.494684,2000.0
2000-08-20,2000,8,20,0.4693336,2000.0
2000-08-21,2000,8,21,0.4593451,2000.0
2000-08-22,2000,8,22,0.4558201,2000.0
2000-08-23,2000,8,23,0.4471654,2000.0
2000-08-24,2000,8,24,0.4333588,2000.0
2000-08-25,2000,8,25,0.4203325,2000.0
2000-08-26,2000,8,26,0.4092892,2000.0
2000-08-27,2000,8,27,0.3950484,2000.0
2000-08-28,2000,8,28,0.3879835,2000.0
2000-08-29,2000,8,29,0.3819237,2000.0
2000-08-30,2000,8,30,0.3750856,2000.0
2000-08-31,2000,8,31,0.3699108,2000.0
2000-09-01,2000,9,1,0.3715914,2000.0
2000-09-02,2000,9,2,0.3956655,2000.0
2000-09-03,2000,9,3,0.3479227,2000.0
2000-09-04,2000,9,4,0.3316977,2000.0
2000-09-05,2000,9,5,0.3147249,2000.0
2000-09-06,2000,9,6,0.3030252,2000.0
2000-09-07,2000,9,7,0.3030234,2000.0
2000-09-08,2000,9,8,0.2985873,2000.0
2000-09-09,2000,9,9,0.2829947,2000.0
2000-09-10,2000,9,10,0.281176,2000.0
2000-09-11,2000,9,11,0.2797761,2000.0
2000-09-12,2000,9,12,0.2743316,2000.0
2000-09-13,2000,9,13,0.2657053,2000.0
2000-09-14,2000,9,14,0.2823507,2000.0
2000-09-15,2000,9,15,0.2577566,2000.0
2000-09-16,2000,9,16,0.2466605,2000.0
2000-09-17,2000,9,17,0.2339774,2000.0
2000-09-18,2000,9,18,0.229759,2000.0
2000-09-19,2000,9,19,0.2238703,2000.0
2000-09-20,2000,9,20,0.2178651,2000.0
2000-09-21,2000,9,21,0.2138216,2000.0
2000-09-22,2000,9,22,0.2126699,2000.0
2000-09-23,2000,9,23,0.2060177,2000.0
2000-09-24,2000,9,24,0.1995535,2000.0
2000-09-25,2000,9,25,0.1931961,2000.0
2000-09-26,2000,9,26,0.1879662,2000.0
2000-09-27,2000,9,27,0.1825905,2000.0
2000-09-28,2000,9,28,0.1800567,2000.0
2000-09-29,2000,9,29,0.1751828,2000.0
2000-09-30,2000,9,30,0.1720511,2000.0
2000-10-01,2000,10,1,0.170816,2001.0
2000-10-02,2000,10,2,0.1592008,2001.0
2000-10-03,2000,10,3,0.1512334,2001.0
2000-10-04,2000,10,4,0.1533077,2001.0
2000-10-05,2000,10,5,0.1534051,2001.0
2000-10-06,2000,10,6,0.1476732,2001.0
2000-10-07,2000,10,7,0.1408727,2001.0
2000-10-08,2000,10,8,0.1381569,2001.0
2000-10-09,2000,10,9,0.1876584,2001.0
2000-10-10,2000,10,10,0.1661399,2001.0
2000-10-11,2000,10,11,0.1439174,2001.0
2000-10-12,2000,10,12,0.1406092,2001.0
2000-10-13,2000,10,13,0.1368062,2001.0
2000-10-14,2000,10,14,0.1318463,2001.0
2000-10-15,2000,10,15,0.1245252,2001.0
2000-10-16,2000,10,16,0.1238214,2001.0
2000-10-17,2000,10,17,0.1226591,2001.0
2000-10-18,2000,10,18,0.119407,2001.0
2000-10-19,2000,10,19,0.1156487,2001.0
2000-10-20,2000,10,20,0.2328894,2001.0
2000-10-21,2000,10,21,0.1486088,2001.0
2000-10-22,2000,10,22,0.1267109,2001.0
2000-10-23,2000,10,23,0.1277469,2001.0
2000-10-24,2000,10,24,0.1231227,2001.0
2000-10-25,2000,10,25,0.1887879,2001.0
2000-10-26,2000,10,26,0.9349388,2001.0
2000-10-27,2000,10,27,0.2371302,2001.0
2000-10-28,2000,10,28,8.361949,2001.0
2000-10-29,2000,10,29,5.961895,2001.0
2000-10-30,2000,10,30,4.429551,2001.0
2000-10-31,2000,10,31,1.422045,2001.0
2000-11-01,2000,11,1,1.241718,2001.0
2000-11-02,2000,11,2,1.094317,2001.0
2000-11-03,2000,11,3,0.9664372,2001.0
2000-11-04,2000,11,4,0.8636689,2001.0
2000-11-05,2000,11,5,0.7693647,2001.0
2000-11-06,2000,11,6,0.6915405,2001.0
2000-11-07,2000,11,7,0.6316571,2001.0
2000-11-08,2000,11,8,0.5939236,2001.0
2000-11-09,2000,11,9,0.5426003,2001.0
2000-11-10,2000,11,10,0.5010203,2001.0
2000-11-11,2000,11,11,0.4711921,2001.0
2000-11-12,2000,11,12,0.4462621,2001.0
2000-11-13,2000,11,13,1.008729,2001.0
2000-11-14,2000,11,14,0.6738543,2001.0
2000-11-15,2000,11,15,0.6444736,2001.0
2000-11-16,2000,11,16,0.5957896,2001.0
2000-11-17,2000,11,17,0.558397,2001.0
2000-11-18,2000,11,18,0.524817,2001.0
2000-11-19,2000,11,19,0.4936565,2001.0
2000-11-20,2000,11,20,0.4756238,2001.0
2000-11-21,2000,11,21,0.5868739,2001.0
2000-11-22,2000,11,22,0.5035075,2001.0
2000-11-23,2000,11,23,0.9873876,2001.0
2000-11-24,2000,11,24,0.6366077,2001.0
2000-11-25,2000,11,25,0.5766791,2001.0
2000-11-26,2000,11,26,0.5472103,2001.0
2000-11-27,2000,11,27,0.5763171,2001.0
2000-11-28,2000,11,28,0.5366938,2001.0
2000-11-29,2000,11,29,10.16201,2001.0
2000-11-30,2000,11,30,1.320018,2001.0
2000-12-01,2000,12,1,1.12474,2001.0
2000-12-02,2000,12,2,1.0442,2001.0
2000-12-03,2000,12,3,0.9735759,2001.0
2000-12-04,2000,12,4,0.9122978,2001.0
2000-12-05,2000,12,5,0.8598544,2001.0
2000-12-06,2000,12,6,0.8136079,2001.0
2000-12-07,2000,12,7,0.77358,2001.0
2000-12-08,2000,12,8,0.7390583,2001.0
2000-12-09,2000,12,9,0.7082667,2001.0
2000-12-10,2000,12,10,0.6699401,2001.0
2000-12-11,2000,12,11,3.317555,2001.0
2000-12-12,2000,12,12,1.078014,2001.0
2000-12-13,2000,12,13,5.079523,2001.0
2000-12-14,2000,12,14,3.76208,2001.0
2000-12-15,2000,12,15,2.58924,2001.0
2000-12-16,2000,12,16,2.25382,2001.0
2000-12-17,2000,12,17,2.572523,2001.0
2000-12-18,2000,12,18,2.036303,2001.0
2000-12-19,2000,12,19,1.904112,2001.0
2000-12-20,2000,12,20,1.788392,2001.0
2000-12-21,2000,12,21,2.33818,2001.0
2000-12-22,2000,12,22,2.132459,2001.0
2000-12-23,2000,12,23,2.590726,2001.0
2000-12-24,2000,12,24,2.173187,2001.0
2000-12-25,2000,12,25,2.047919,2001.0
2000-12-26,2000,12,26,1.940676,2001.0
2000-12-27,2000,12,27,1.843158,2001.0
2000-12-28,2000,12,28,1.755738,2001.0
2000-12-29,2000,12,29,1.678481,2001.0
2000-12-30,2000,12,30,1.608781,2001.0
2000-12-31,2000,12,31,1.546029,2001.0
2001-01-01,2001,1,1,1.484927,2001.0
2001-01-02,2001,1,2,1.435451,2001.0
2001-01-03,2001,1,3,1.385156,2001.0
2001-01-04,2001,1,4,1.3425,2001.0
2001-01-05,2001,1,5,1.298982,2001.0
2001-01-06,2001,1,6,1.257949,2001.0
2001-01-07,2001,1,7,1.260909,2001.0
2001-01-08,2001,1,8,5.678876,2001.0
2001-01-09,2001,1,9,5.086548,2001.0
2001-01-10,2001,1,10,5.932284,2001.0
2001-01-11,2001,1,11,5.442169,2001.0
2001-01-12,2001,1,12,4.081985,2001.0
2001-01-13,2001,1,13,3.791394,2001.0
2001-01-14,2001,1,14,3.502939,2001.0
2001-01-15,2001,1,15,3.270084,2001.0
2001-01-16,2001,1,16,3.083209,2001.0
2001-01-17,2001,1,17,2.925113,2001.0
2001-01-18,2001,1,18,2.780198,2001.0
2001-01-19,2001,1,19,2.647888,2001.0
2001-01-20,2001,1,20,2.521981,2001.0
2001-01-21,2001,1,21,2.40968,2001.0
2001-01-22,2001,1,22,2.317522,2001.0
2001-01-23,2001,1,23,6.574468,2001.0
2001-01-24,2001,1,24,4.049944,2001.0
2001-01-25,2001,1,25,8.954676,2001.0
2001-01-26,2001,1,26,12.28626,2001.0
2001-01-27,2001,1,27,7.982212,2001.0
2001-01-28,2001,1,28,7.303593,2001.0
2001-01-29,2001,1,29,7.412538,2001.0
2001-01-30,2001,1,30,6.68015,2001.0
2001-01-31,2001,1,31,6.232919,2001.0
2001-02-01,2001,2,1,5.823047,2001.0
2001-02-02,2001,2,2,5.475293,2001.0
2001-02-03,2001,2,3,5.169194,2001.0
2001-02-04,2001,2,4,4.899507,2001.0
2001-02-05,2001,2,5,4.651351,2001.0
2001-02-06,2001,2,6,4.395384,2001.0
2001-02-07,2001,2,7,4.195043,2001.0
2001-02-08,2001,2,8,4.051542,2001.0
2001-02-09,2001,2,9,9.226836,2001.0
2001-02-10,2001,2,10,8.468542,2001.0
2001-02-11,2001,2,11,10.30457,2001.0
2001-02-12,2001,2,12,8.457055,2001.0
2001-02-13,2001,2,13,7.802144,2001.0
2001-02-14,2001,2,14,7.267685,2001.0
2001-02-15,2001,2,15,6.790779,2001.0
2001-02-16,2001,2,16,6.3781,2001.0
2001-02-17,2001,2,17,11.21448,2001.0
2001-02-18,2001,2,18,9.842895,2001.0
2001-02-19,2001,2,19,11.41157,2001.0
2001-02-20,2001,2,20,44.13244,2001.0
2001-02-21,2001,2,21,33.03548,2001.0
2001-02-22,2001,2,22,62.2874,2001.0
2001-02-23,2001,2,23,36.96586,2001.0
2001-02-24,2001,2,24,39.12549,2001.0
2001-02-25,2001,2,25,41.46577,2001.0
2001-02-26,2001,2,26,33.15825,2001.0
2001-02-27,2001,2,27,28.98761,2001.0
2001-02-28,2001,2,28,25.53965,2001.0
2001-03-01,2001,3,1,22.70288,2001.0
2001-03-02,2001,3,2,26.49107,2001.0
2001-03-03,2001,3,3,22.74172,2001.0
2001-03-04,2001,3,4,59.67614,2001.0
2001-03-05,2001,3,5,35.28672,2001.0
2001-03-06,2001,3,6,30.89557,2001.0
2001-03-07,2001,3,7,27.27376,2001.0
2001-03-08,2001,3,8,24.23898,2001.0
2001-03-09,2001,3,9,21.67479,2001.0
2001-03-10,2001,3,10,19.53039,2001.0
2001-03-11,2001,3,11,17.72142,2001.0
2001-03-12,2001,3,12,16.22638,2001.0
2001-03-13,2001,3,13,14.94596,2001.0
2001-03-14,2001,3,14,13.84734,2001.0
2001-03-15,2001,3,15,12.93833,2001.0
2001-03-16,2001,3,16,12.13979,2001.0
2001-03-17,2001,3,17,11.47651,2001.0
2001-03-18,2001,3,18,10.88211,2001.0
2001-03-19,2001,3,19,10.35456,2001.0
2001-03-20,2001,3,20,9.882187,2001.0
2001-03-21,2001,3,21,9.473478,2001.0
2001-03-22,2001,3,22,9.098415,2001.0
2001-03-23,2001,3,23,8.755782,2001.0
2001-03-24,2001,3,24,11.54888,2001.0
2001-03-25,2001,3,25,12.41193,2001.0
2001-03-26,2001,3,26,10.98146,2001.0
2001-03-27,2001,3,27,10.32446,2001.0
2001-03-28,2001,3,28,9.791177,2001.0
2001-03-29,2001,3,29,9.268663,2001.0
2001-03-30,2001,3,30,8.815954,2001.0
2001-03-31,2001,3,31,8.434783,2001.0
2001-04-01,2001,4,1,8.046726,2001.0
2001-04-02,2001,4,2,7.731164,2001.0
2001-04-03,2001,4,3,7.401387,2001.0
2001-04-04,2001,4,4,7.165786,2001.0
2001-04-05,2001,4,5,6.950263,2001.0
2001-04-06,2001,4,6,6.824442,2001.0
2001-04-07,2001,4,7,6.645842,2001.0
2001-04-08,2001,4,8,6.477707,2001.0
2001-04-09,2001,4,9,6.247064,2001.0
2001-04-10,2001,4,10,6.088977,2001.0
2001-04-11,2001,4,11,5.926254,2001.0
2001-04-12,2001,4,12,5.746854,2001.0
2001-04-13,2001,4,13,5.548544,2001.0
2001-04-14,2001,4,14,5.402143,2001.0
2001-04-15,2001,4,15,5.278216,2001.0
2001-04-16,2001,4,16,5.338213,2001.0
2001-04-17,2001,4,17,5.49671,2001.0
2001-04-18,2001,4,18,5.643876,2001.0
2001-04-19,2001,4,19,5.553308,2001.0
2001-04-20,2001,4,20,7.598117,2001.0
2001-04-21,2001,4,21,5.943544,2001.0
2001-04-22,2001,4,22,5.732424,2001.0
2001-04-23,2001,4,23,5.533059,2001.0
2001-04-24,2001,4,24,5.350993,2001.0
2001-04-25,2001,4,25,5.181338,2001.0
2001-04-26,2001,4,26,5.019677,2001.0
2001-04-27,2001,4,27,4.868032,2001.0
2001-04-28,2001,4,28,4.748906,2001.0
2001-04-29,2001,4,29,4.59129,2001.0
2001-04-30,2001,4,30,4.46217,2001.0
2001-05-01,2001,5,1,4.276472,2001.0
2001-05-02,2001,5,2,4.134695,2001.0
2001-05-03,2001,5,3,4.070739,2001.0
2001-05-04,2001,5,4,3.966749,2001.0
2001-05-05,2001,5,5,3.843687,2001.0
2001-05-06,2001,5,6,3.741755,2001.0
2001-05-07,2001,5,7,3.644544,2001.0
2001-05-08,2001,5,8,3.547354,2001.0
2001-05-09,2001,5,9,3.443974,2001.0
2001-05-10,2001,5,10,3.34754,2001.0
